
2,56432
4,55285
6,55714
8,57380
10,55916
12,58622
14,59447
16,56063
18,55949
20,56114
22,56423
24,55982
26,58873
28,56436
30,56006
32,56420
34,55606
36,57662
38,58776
40,57530
42,56849
44,57871
46,57166
48,54963
50,57486
52,57598
54,57186
56,56816
58,57166
60,55957
62,56197
64,58319
66,58634
68,56931
70,55949
72,55585
74,57235
76,56206
78,57048
80,57584
82,57317
84,56326
86,57811
88,57789
90,55609
92,56832
94,55669
96,56044
98,55935
