
10,751
10,1095
10,2021
10,3361
10,4636
10,7139
10,9126
10,12132
10,17454
10,21004
10,25232
10,30400
10,32198
10,30698
10,31806
10,34012
10,34660
10,37715
10,41739
10,43969
10,45344
10,47701
10,49407
10,55026
10,57445
10,58731
10,61424
10,64668
10,64147
10,68431
10,71592
10,73380
10,76262
10,76776
10,80718
10,83093
10,87214
10,90078
10,94294
10,96176
10,98697
10,101856
10,102521
10,106137
10,106530
10,109145
10,111780
10,118315
10,117982
